area_type,availability,location,size,society,total_sqft,bath,balcony,price
2,1,Hegde Nagar,3,484,1341,2.0,1.0,97.0
2,0,Electronic City Phase II,7,1034,2225,4.0,0.0,98.88
2,1,Thanisandra,3,2063,1185,2.0,2.0,43.51
2,1,Vadarpalya,5,1098,1750,3.0,2.0,85.0
2,1,Kudlu,3,2014,1152,2.0,1.0,53.5
2,1,Hulimavu,3,2399,1300,2.0,3.0,36.0
2,1,Uttarahalli,3,2159,1101,2.0,0.0,45.0
2,1,Yeshwanthpur,2,1116,667,1.0,1.0,36.85
2,1,Electronic City,3,1763,1070,2.0,1.0,55.0
3,1,Old Airport Road,5,554,1875,2.0,2.0,110.0
2,1,Kundalahalli,3,572,735,2.0,1.0,57.99
2,1,Marathahalli,3,874,1215,2.0,1.0,67.0
2,1,Vishwapriya Layout,3,2460,820,2.0,1.0,30.0
2,0,Banashankari Stage VI,3,1392,1160 - 1195,2.0,0.0,59.935
2,1,Battarahalli,5,679,1779,3.0,2.0,89.61
3,1,HMT Layout,3,1620,1105,2.0,2.0,58.0
2,1,Whitefield,5,1567,1650,3.0,2.0,60.0
2,1,Jalahalli,3,340,1694,2.0,2.0,150.0
2,1,Hosakerehalli,5,99,2376,3.0,1.0,203.0
2,1,Kammasandra,3,2507,674,2.0,1.0,33.0
2,1,Kaggadasapura,3,2324,1185,2.0,1.0,41.0
2,1, Thanisandra,1,892,445,1.0,0.0,28.0
2,1,Gottigere,5,1263,1618,3.0,3.0,82.5
2,1,Koramangala,3,1181,1120,2.0,0.0,65.0
2,1,Marathahalli,7,311,2181,3.0,2.0,152.0
2,0,Bannerghatta Road,5,1896,1556,2.0,1.0,59.13
2,0,Bannerghatta Road,3,1500,1179,2.0,1.0,66.02
2,1,Thanisandra,3,892,1296,2.0,2.0,83.0
3,1,Kaggadasapura,3,1959,1275,2.0,2.0,52.0
2,1,Gottigere,3,1152,1222,2.0,1.0,63.0
2,1,Electronic City,3,2196,940,2.0,1.0,41.0
2,1,Thanisandra,3,2063,1185,2.0,2.0,42.6
2,1,Tumkur Road,5,521,1779,3.0,2.0,112.0
2,1,Begur Road,5,2049,1615,3.0,2.0,59.76
2,1,Haralur Road,3,1455,1056,2.0,1.0,61.0
3,1,Arekere,3,2242,920,2.0,1.0,40.0
2,1,ITI Layout,5,1051,1602,2.0,0.0,75.0
3,1,Kasavanhalli,5,722,1717,3.0,3.0,99.0
2,0,Bhoganhalli,7,784,2119,4.0,3.0,111.0
2,1,Vittasandra,3,1118,1246,2.0,1.0,67.3
2,0,Anandapura,3,2013,1141,2.0,1.0,42.79
2,0,Chandapura,3,2561,1025,2.0,2.0,27.68
3,1,Yelahanka New Town,2,2410,650,1.0,2.0,33.0
2,1,Hebbal,3,401,1349,2.0,1.0,98.0
2,1,Narayanapura,5,1019,1566,3.0,1.0,83.3
2,1,Sahakara Nagar,7,210,2830,3.0,3.0,195.0
2,1,Varthur,3,2477,1091,2.0,1.0,34.9
2,1,Rachenahalli,7,149,3670,4.0,3.0,300.0
2,0,Yeshwanthpur,7,407,1950,4.0,0.0,130.0
2,1,Yelahanka,5,984,1705,3.0,2.0,95.0
3,1,Kalyan nagar,5,1049,1375,3.0,2.0,75.0
2,0,Kanakpura Road,2,2062,525,1.0,1.0,30.0
2,1,Thanisandra,3,2323,1114,2.0,1.0,39.0
2,1,7th Phase JP Nagar,5,620,1450,2.0,1.0,100.0
3,1,Hebbal,3,2050,1000,2.0,2.0,45.0
2,0,Electronic City,3,1177,1128,2.0,1.0,68.75
2,0,Kanakpura Road,3,1674,1180,2.0,2.0,57.0
2,1,Kanakpura Road,3,957,1339,2.0,3.0,75.0
2,1,7th Phase JP Nagar,3,1872,1040,2.0,1.0,39.52
2,1,Sarjapur  Road,5,390,1691,3.0,2.0,113.0
2,1,Bisuvanahalli,5,2270,1075,3.0,2.0,36.0
2,0,Bannerghatta Road,3,2062,1115 - 1130,2.0,0.0,58.935
2,1,Mallasandra,5,783,1665,3.0,2.0,86.58
3,1,Brookefield,3,667,1142,2.0,2.0,70.0
2,1,Kodbisanhalli,5,227,1976,3.0,1.0,184.0
2,1,Electronics City Phase 1,3,1484,1175,2.0,2.0,51.47
3,1,Subramanyapura,3,1849,1200,2.0,2.0,52.0
3,1,Kodichikkanahalli,3,2210,995,2.0,1.0,41.0
2,1,Magadi Road,3,1782,884,2.0,1.0,41.1
3,1,Yeshwanthpur,3,1116,1170,2.0,2.0,57.0
2,1,KR Puram,3,2087,1225,2.0,1.0,46.55
2,0,Electronic City,3,1177,1342,2.0,1.0,73.3
3,1,Kodigehaali,5,1474,1320,3.0,0.0,65.0
2,1,Raja Rajeshwari Nagar,3,2017,1140,2.0,1.0,49.39
2,1,Battarahalli,3,2084,1300,2.0,1.0,50.0
2,1,Thigalarapalya,5,277,2072,4.0,2.0,142.0
2,1,Electronic City,5,1763,1360,2.0,1.0,71.0
2,1,Hosur Road,5,1552,1145,2.0,2.0,60.0
3,1,Uttarahalli,5,2125,1540,2.0,0.0,40.0
2,1,Sarjapur  Road,3,128,1278,2.0,2.0,95.0
2,0,Electronic City Phase II,2,1034,630,1.0,1.0,40.0
2,0,Kanakpura Road,5,2062,1100,3.0,2.0,58.0
1,1,Bendiganahalli,6,458,1200,3.0,0.0,95.0
2,0,Chandapura,2,2561,520 - 645,1.0,0.0,15.135
2,0,Chandapura,3,2556,1015,2.0,2.0,25.88
2,1,Ferrar Nagar,3,426,1180,2.0,1.0,69.0
2,1,Whitefield,3,1818,1116,2.0,3.0,51.91
2,1,7th Phase JP Nagar,3,1872,1070,2.0,1.0,42.79
2,0,Varthur,3,1190,1385,2.0,3.0,80.0
2,0,Magadi Road,3,1782,1005,2.0,1.0,55.78
2,1,Green Glen Layout,5,546,1575,3.0,2.0,125.0
2,1,Subramanyapura,3,1028,975,2.0,1.0,65.0
2,1,Hennur Road,5,450,1904,3.0,2.0,120.0
2,0,Kanakpura Road,2,2062,525,1.0,1.0,26.0
1,1,Electronic City Phase II,4,324,2400,3.0,1.0,150.0
2,1,Harlur,3,682,1174,2.0,1.0,69.0
2,1,Whitefield,5,565,2225,2.0,1.0,125.0
2,1,M.G Road,3,200,1250,2.0,0.0,200.0
2,1,Jigani,3,1440,918,2.0,2.0,52.0
3,1,Marathahalli,3,1799,1170,2.0,3.0,53.0
2,1,Jakkur,5,652,1710,3.0,2.0,107.0
2,1,Kambipura,5,2174,1082,2.0,1.0,57.5
2,1,Horamavu Banaswadi,5,1894,1554,3.0,2.0,55.0
2,0,Thanisandra,3,2208,1000 - 1285,2.0,0.0,43.415
2,0,Hosa Road,3,1239,1045,2.0,1.0,98.89
2,1,Ambedkar Nagar,5,422,1935,4.0,2.0,130.0
2,1,Lakshminarayana Pura,5,604,1680,3.0,2.0,150.0
2,0,Hebbal,7,278,2470,5.0,2.0,247.0
2,1,1st Phase JP Nagar,7,180,2825,4.0,3.0,250.0
2,1,Hosakerehalli,5,99,2480,3.0,1.0,330.0
3,1,Kasavanhalli,5,1087,1799,3.0,3.0,90.0
3,1,Attibele,2,2583,400,1.0,1.0,11.0
3,0,Kundalahalli,3,572,1047,2.0,1.0,82.0
2,1,Kaverappa Layout,3,782,1282,2.0,2.0,87.0
2,1,Whitefield,3,565,1495,2.0,1.0,79.5
3,1,Kasavanhalli,8,118,3260,4.0,1.0,240.0
2,1,Koramangala,7,206,3500,5.0,2.0,425.0
2,1,Sahakara Nagar,5,698,1500,2.0,2.0,95.0
2,1,Uttarahalli,5,2125,1540,3.0,0.0,50.0
2,0,Hosa Road,5,1293,1639,3.0,1.0,80.0
2,1,Raja Rajeshwari Nagar,3,2017,1303,2.0,2.0,55.79
2,1,Koramangala,3,206,1005,1.0,1.0,110.0
2,1,Kammasandra,2,2552,650 - 665,1.0,0.0,18.41
2,0,Chandapura,5,2556,1305,3.0,1.0,33.28
2,1,Brookefield,5,1153,1440,2.0,3.0,68.0
2,1,Rajaji Nagar,5,151,1725,3.0,3.0,200.0
2,0,Varthur,5,1668,1535,3.0,2.0,65.99
2,1,Haralur Road,5,1677,1464,3.0,2.0,56.0
2,1,Devarabisanahalli,3,938,1350,2.0,3.0,80.0
3,1,Giri Nagar,3,2253,650,2.0,0.0,42.0
3,1,Electronics City Phase 1,3,2503,950,2.0,3.0,31.0
2,1,7th Phase JP Nagar,3,1646,1190,2.0,1.0,49.98
2,1,Hennur Road,5,450,1891,3.0,1.0,109.0
2,0,Hosa Road,3,1414,1161,2.0,1.0,55.15
2,1,Sarjapur,2,2566,633 - 666,1.0,0.0,17.535
2,1,Yeshwanthpur,2,1116,665,1.0,1.0,36.85
3,1,Hoodi,3,793,1425,2.0,2.0,80.0
3,1,Somasundara Palya,3,1176,1255,2.0,2.0,67.0
2,1,Hegde Nagar,5,249,2112.95,4.0,2.0,145.0
2,0,Haralur Road,5,676,1810,3.0,2.0,100.0
3,0,Electronic City Phase II,5,2453,1400,2.0,1.0,40.43
2,1,Vidyaranyapura,5,1300,1485,2.0,2.0,67.0
2,1,Pattandur Agrahara,3,2389,1025,2.0,1.0,44.5
2,1,Whitefield,7,223,2268,3.0,2.0,163.0
2,0,Kanakpura Road,5,2062,1100,3.0,2.0,53.0
2,1,Vadarpalya,3,1098,1141,2.0,0.0,62.0
3,1,Attibele,2,2590,400,1.0,1.0,12.0
2,1,Kanakpura Road,5,746,1843,3.0,2.0,95.84
2,1,Rachenahalli,5,1130,1530,2.0,2.0,74.5
2,1,Vittasandra,3,1118,1246,2.0,1.0,64.5
2,0,Kanakapura,2,1288,711,1.0,1.0,38.0
2,1,Haralur Road,3,2132,1194,2.0,2.0,46.0
2,1,Babusapalaya,5,2339,1358,2.0,1.0,43.4
2,1,Hoodi,3,793,1420,2.0,2.0,75.0
2,1,Nagappa Reddy Layout,3,1943,1209,2.0,1.0,50.0
2,1,Panathur,5,1644,1315,2.0,1.0,54.8
2,1,TC Palaya,5,1365,1600,2.0,2.0,65.0
2,1,Suraksha Nagar,5,1481,1563,3.0,2.0,52.0
2,1,Whitefield,5,1149,1560,2.0,2.0,72.0
2,1,Iblur Village,5,117,3235,3.0,1.0,235.0
2,1,HSR Layout,3,2072,1140,2.0,2.0,46.0
2,1,JP Nagar,3,1222,1100,2.0,2.0,70.0
2,0,Hebbal,3,1406,1036,2.0,1.0,50.0
3,1,Akshaya Nagar,5,873,1662,3.0,3.0,85.1
2,1,Yelachenahalli,5,507,1464,2.0,3.0,105.0
2,1,Yelahanka,3,919,1234,2.0,2.0,80.0
2,1,Sarjapur  Road,5,1696,1403,3.0,1.0,55.0
3,1,Hebbal,7,48,3900,4.0,2.0,410.0
3,1,Basava Nagar,3,1202,1405,2.0,2.0,70.0
2,0,Haralur Road,7,676,2805,4.0,3.0,154.0
2,1,Yeshwanthpur,3,1116,1161,2.0,2.0,64.08
2,0,Kanakpura Road,3,885,1290,2.0,3.0,74.0
2,1,Yeshwanthpur,5,1116,2557,3.0,2.0,141.0
3,1,2nd Block Hrbr Layout,5,766,1480,3.0,2.0,90.0
2,0,Old Madras Road,5,2048,1350,3.0,0.0,54.54
2,1,Kadugodi,5,1784,1580,2.0,2.0,65.0
2,0,Sarjapur  Road,3,732,1346,2.0,1.0,61.92
2,1,Basapura,3,2420,1200,2.0,2.0,35.0
3,1,Channasandra,5,1248,1340,2.0,2.0,48.33
2,1,Jigani,3,1440,918,2.0,2.0,48.0
1,1,Singena Agrahara,6,518,1500,3.0,2.0,115.0
2,1,Yelahanka,3,1086,1315,2.0,2.0,85.0
2,1,Uttarahalli,5,1797,1330,2.0,1.0,56.0
2,0,Mango Garden Layout,5,441,1824,3.0,3.0,125.0
2,1,7th Phase JP Nagar,5,887,1420,2.0,2.0,96.0
2,1,Jalahalli East,5,1977,1260,2.0,1.0,60.0
2,0,Hennur Road,5,1018,1561,3.0,2.0,95.0
2,0,Haralur Road,3,676,1225,2.0,1.0,67.38
2,1,Thanisandra,5,398,2144,3.0,2.0,135.0
2,1,Electronic City,3,2579,880,2.0,2.0,29.0
2,0,Hoodi,5,611,1639,3.0,2.0,110.0
3,1,Thanisandra,5,1632,1240,2.0,1.0,62.0
2,1,Haralur Road,3,2132,1243,2.0,1.0,46.0
2,1,Kambipura,5,2174,1082,2.0,1.0,56.0
2,1,Kanakpura Road,5,746,1665,3.0,2.0,86.58
2,0,Electronic City,3,1662,1265,2.0,0.0,56.93
2,0,Electronic City,5,749,1691,2.0,2.0,102.0
2,1,Thanisandra,3,2323,1100,2.0,1.0,38.0
3,1,Hosakerehalli,7,99,3205,5.0,1.0,380.0
2,1,Choodasandra,3,1794,1115,2.0,2.0,50.0
2,1,Mysore Road,3,1582,1070,2.0,1.0,45.0
2,1,Indira Nagar,3,587,1128,2.0,2.0,105.0
2,1,Budigere,3,1179,1162,2.0,1.0,57.0
2,1,Sai Gardens,3,1402,1339,2.0,2.0,55.0
2,1,Mahadevpura,3,1048,1192,2.0,2.0,75.0
2,1,Haralur Road,5,661,1920,3.0,1.0,115.0
2,1,Hennur,3,1686,1255,2.0,1.0,52.32
2,0,Rajaji Nagar,3,300,1357,2.0,1.0,115.0
2,1,Hanumanth Nagar,3,1636,1225,2.0,2.0,55.11
1,1,Whitefield,8,199,2400,4.0,3.0,200.0
2,1,Thanisandra,3,892,1093,2.0,2.0,70.0
3,1,Basaveshwara Nagar,5,385,1865,3.0,3.0,145.0
2,1,Kaikondrahalli,3,958,1039,2.0,2.0,80.0
2,1,Vittasandra,3,1118,1246,2.0,1.0,64.5
2,1,Whitefield,5,828,1985,3.0,2.0,75.0
2,1,Hosakerehalli,5,1400,1590,3.0,3.0,49.0
1,1,Hunasamaranahalli,8,9,4000,4.0,2.0,675.0
2,1,Electronic City Phase II,3,2390,775,2.0,2.0,38.0
2,1,RWF West Colony,3,1663,1000,2.0,1.0,50.0
2,1,Hebbal Kempapura,5,280,1800,3.0,2.0,175.0
2,0,Bommasandra,3,2181,1035,2.0,1.0,41.0
2,1,Dasarahalli,5,1395,1520,2.0,1.0,75.0
2,1,Whitefield,3,399,1360,2.0,1.0,95.0
1,1,Bileshivale,8,74,6000,5.0,3.0,400.0
2,1,Kodigehaali,3,1474,1117,2.0,2.0,56.0
1,1,KR Puram,8,474,1200,4.0,3.0,120.0
2,1,EPIP Zone,3,298,1330,2.0,1.0,92.5
2,1,Marathahalli,5,333,1937,3.0,2.0,160.0
2,0,Electronic City,3,1177,1128,2.0,1.0,65.49
2,1,Neeladri Nagar,3,2146,1053,2.0,1.0,45.0
2,0,Panathur,3,725,1198,2.0,1.0,77.0
2,0,Marathahalli,3,1684,1152,2.0,1.0,56.0
2,1,Frazer Town,3,1036,1625,2.0,1.0,75.0
2,1,Kundalahalli,5,572,1397,3.0,3.0,105.0
2,1,Yeshwanthpur,5,256,1523,3.0,3.0,170.0
2,1,Kambipura,3,2174,883,2.0,1.0,45.0
2,1,Kaggalipura,2,1877,700,1.0,0.0,38.0
2,1,Yelahanka,3,1760,1170,2.0,1.0,62.5
2,1,Kanakpura Road,5,2316,1200,2.0,2.0,42.0
2,1,Akshaya Nagar,5,873,1897,3.0,2.0,120.0
2,0,Haralur Road,5,676,1875,3.0,2.0,110.0
2,1,Jaya Nagar East,5,140,3095,3.0,3.0,350.0
2,1,Ambalipura,5,455,1390,2.0,1.0,175.0
2,0,Yelahanka,5,1325,1445 - 1455,3.0,0.0,65.255
2,0,Yelahanka,2,1876,697,1.0,0.0,45.0
3,1,Sarjapur  Road,2,2088,710,1.0,1.0,27.0
4,1,Iggalur,3,2508,910,2.0,1.0,30.5
3,1,Sompura,5,1965,1025,2.0,1.0,48.0
2,0,Magadi Road,3,1782,884 - 1116,2.0,0.0,46.5
2,1,Sarjapur  Road,7,128,3335,5.0,2.0,300.0
2,0,Thanisandra,3,2116,850 - 1093,2.0,0.0,36.435
3,1,Varthur,3,2061,1024,2.0,2.0,42.0
3,1,Electronic City,5,1450,1620,3.0,2.0,62.0
2,1,Whitefield,3,2290,1254,2.0,2.0,40.0
3,1,Banashankari,5,1077,1300,2.0,2.0,75.0
2,0,Hosur Road,5,608,1510,2.0,1.0,105.0
2,1,Kaggalipura,3,1877,950,2.0,1.0,65.0
2,1,Battarahalli,5,679,1945,3.0,2.0,97.42
2,1,Uttarahalli,3,2123,1008,2.0,3.0,45.0
2,1,Thanisandra,5,892,1265,2.0,1.0,79.0
2,0,Hebbal,5,884,1255,2.0,1.0,77.68
3,0,Kanakpura Road,7,432,2689,6.0,2.0,220.0
2,0,Sarjapur  Road,5,2340,1403,3.0,3.0,51.63
2,1,Kudlu Gate,5,871,1535,3.0,2.0,85.0
2,1,Chamrajpet,5,470,1475,2.0,2.0,120.0
2,1,VGP Layout,3,1211,1133,2.0,2.0,55.0
2,0,Whitefield,5,492,1697,3.0,2.0,94.79
2,1,Vasanth nagar,5,219,1560,3.0,1.0,188.0
2,0,Hennur Road,5,1687,1192,2.0,1.0,60.0
2,1,Kasavanhalli,3,497,1349,2.0,2.0,78.0
2,1,7th Phase JP Nagar,5,489,1680,3.0,2.0,120.0
3,1,Kalyan nagar,3,2329,820,2.0,0.0,39.0
1,1,Whitefield,8,50,5000,4.0,3.0,400.0
2,1,Kalkere,3,1764,856,2.0,3.0,40.0
2,0,Rajaji Nagar,5,451,1621,4.0,0.0,130.0
2,1,Bannerghatta Road,5,1822,1484,3.0,2.0,52.5
1,1,Siddapura,8,7,14000,3.0,2.0,800.0
2,1,Yelahanka New Town,2,2410,500,1.0,1.0,20.0
3,1,Electronic City,3,2579,550,1.0,1.0,16.0
3,1,RWF West Colony,5,1663,1384,3.0,2.0,62.28
3,1,Uttarahalli,3,1985,1150,2.0,1.0,49.0
3,1,Kaggadasapura,7,629,2150,4.0,1.0,100.0
3,1,Maragondanahalli,5,1174,1508,3.0,2.0,70.25
3,1,Ramamurthy Nagar,3,1747,1040,2.0,2.0,50.0
1,1,TC Palaya,4,1503,1240,2.0,1.0,60.0
2,1,Kudlu Gate,5,871,1535,3.0,1.0,78.0
3,1,Lakshminarayana Pura,3,604,1180,2.0,2.0,75.0
2,1,Bannerghatta Road,3,962,1400,2.0,2.0,78.0
1,1,Whitefield,8,28,4800,4.0,3.0,525.0
2,1,Sarjapur  Road,5,250,1984,4.0,1.0,146.0
1,1,Whitefield,8,133,3000,5.0,3.0,250.0
2,1,Garudachar Palya,5,372,1960,3.0,3.0,160.0
2,1,Sarjapur  Road,3,2088,1035,2.0,1.0,45.0
3,1,Whitefield,5,461,1700,3.0,2.0,115.0
2,1,Hosakerehalli,7,99,3024,5.0,1.0,248.0
2,0,Tumkur Road,5,780,1586,3.0,1.0,100.0
1,1,Chikka Tirupathi,8,433,2325,4.0,1.0,120.0
2,1,Yelahanka,3,1607,1120,2.0,2.0,55.0
2,1,Sarjapur  Road,3,1596,1128,2.0,2.0,59.0
2,1,Jigani,3,1440,924,2.0,2.0,65.0
2,1,Suraksha Nagar,5,1481,1600,3.0,2.0,52.0
2,1,Amruthahalli,3,2106,1200,2.0,2.0,55.0
3,1,Kannamangala,3,1699,957,2.0,1.0,56.0
2,1,Whitefield,3,2290,1140,2.0,2.0,41.0
2,1,Roopena Agrahara,3,1299,1050,2.0,1.0,67.0
2,1,Whitefield,3,1653,1190,2.0,3.0,57.0
3,1,Kanakpura Road,5,1321,1558.67,2.0,2.0,65.0
2,1,Whitefield,5,1508,1403,2.0,2.0,60.81
2,1,Kanakpura Road,5,862,1542,2.0,3.0,85.0
3,1,Haralur Road,8,173,2750,4.0,0.0,220.0
2,1,Iblur Village,7,117,3596,5.0,1.0,290.0
2,1,Dooravani Nagar,5,454,1596,3.0,1.0,105.0
2,0,Channasandra,3,2392,1009,2.0,1.0,38.34
2,0,Hosa Road,5,1414,1726,3.0,2.0,81.99
2,1,Kudlu Gate,5,871,1535,3.0,2.0,86.0
1,1,Whitefield,8,25,3100,4.0,2.0,465.0
2,0,Binny Pete,2,269,665,1.0,0.0,50.75
3,1,Kalkere,3,1764,925,2.0,2.0,48.0
2,1,Gollahalli,3,1441,1395,2.0,1.0,63.59
2,1,Sonnenahalli,5,1903,1415,2.0,1.0,55.0
2,1,Begur,5,1588,1419,2.0,2.0,59.0
2,0,Kasavanhalli,3,1010,1121,2.0,2.0,78.0
2,0,KR Puram,3,1967,1100,2.0,1.0,47.0
2,1,Hoodi,5,993,1606,3.0,3.0,89.55
2,1,D Souza Layout,5,5,4634,4.0,3.0,1015.0
2,1,Old Airport Road,3,1079,1206,2.0,3.0,75.0
3,1,Sarjapur  Road,5,1412,1495,2.0,0.0,64.0
2,1,Electronic City,3,2579,710,2.0,2.0,16.0
2,1,Nagarbhavi,5,1762,1523,2.0,2.0,53.4
2,1,Whitefield,3,2155,1232,2.0,2.0,45.0
2,0,Rachenahalli,2,2326,680,1.0,1.0,44.0
2,0,Hebbal,5,884,1355,3.0,1.0,83.87
2,1,Thanisandra,5,2063,1430,2.0,2.0,51.46
2,1,Electronic City,3,1763,1070,2.0,1.0,56.1
2,1,Marathahalli,5,1121,1610,3.0,1.0,90.0
2,1,Haralur Road,3,2132,1140,2.0,2.0,43.0
2,1,Raja Rajeshwari Nagar,3,2017,1143,2.0,2.0,38.65
2,0,Jakkur,7,187,3467.86,6.0,3.0,249.0
2,1,Rachenahalli,5,1130,1530,2.0,2.0,74.4
2,1,7th Phase JP Nagar,3,887,980,2.0,2.0,69.0
2,1,Whitefield,5,1342,1485,3.0,2.0,65.0
1,0,Whitefield,6,418,1500,3.0,1.0,130.0
2,0,Whitefield,3,876,1280,2.0,1.0,75.0
2,1,Thanisandra,3,892,1265,2.0,2.0,85.0
2,1,Ashwath Nagar,3,904,1262,2.0,2.0,63.0
2,1,JP Nagar,3,1983,940,2.0,1.0,49.0
2,1,Jigani,5,1440,1300,3.0,3.0,150.0
3,1,Electronic City,3,2377,890,2.0,2.0,45.0
2,1,Hennur Road,5,450,2060,3.0,1.0,149.0
2,1,Bommanahalli,5,864,1730,3.0,1.0,96.0
3,1,Yelahanka,5,427,2195,4.0,2.0,127.0
2,0,Panathur,3,2403,1085,2.0,1.0,36.0
2,0,Hoodi,5,611,1639,3.0,1.0,98.32
2,0,Vijayanagar,5,709,1739,3.0,1.0,116.0
2,0,Old Madras Road,3,2279,935,2.0,1.0,32.72
2,0, Thanisandra,1,1180,510,1.0,1.0,25.25
2,1,Nagondanahalli,3,2068,1178,2.0,3.0,47.0
3,1,Chikkalasandra,5,1857,1375,2.0,1.0,50.0
2,1,Chandapura,5,2471,1065,2.0,1.0,33.0
2,1,Koramangala,5,304,1835,2.0,3.0,155.0
2,0,Hoodi,7,994,2090,4.0,0.0,95.1
2,1,Lingadheeranahalli,5,494,1519,3.0,1.0,93.0
3,1,Dommasandra,5,1810,1267,3.0,2.0,56.0
2,1,Sanjay nagar,3,1129,1150,2.0,3.0,72.2
2,0,Marathahalli,3,1009,1146,2.0,1.0,70.0
3,1,Kannamangala,5,1522,1550,3.0,3.0,65.0
3,1,Chandapura,3,2580,850,1.0,1.0,18.5
3,1,Raja Rajeshwari Nagar,5,1092,1610,3.0,2.0,74.0
2,1,Bellandur,3,1893,921,2.0,2.0,40.0
2,1,Sarjapur  Road,5,531,1700,3.0,3.0,110.0
3,1,Sarjapur,3,2336,1020,2.0,2.0,35.0
2,1,Billekahalli,3,1852,1090,2.0,3.0,52.0
2,1,Thanisandra,3,2063,1185,2.0,2.0,42.1
2,1,Doddathoguru,3,2528,850,2.0,1.0,25.0
3,1,Harlur,3,682,1197,2.0,1.0,84.0
2,1,Byadarahalli,7,42,3500,3.0,3.0,450.0
2,1,Raja Rajeshwari Nagar,3,1512,1105,2.0,1.0,65.0
2,1,Yeshwanthpur,5,630,1850,3.0,3.0,100.0
2,0,Judicial Layout,5,2062,1300,3.0,1.0,64.0
2,0,Kodihalli,7,10,3073,5.0,2.0,696.0
2,0,Kanakpura Road,3,2062,900,2.0,1.0,46.0
2,1,Bannerghatta Road,5,768,1654,3.0,2.0,100.0
3,1,Outer Ring Road East,3,1460,1367,2.0,2.0,62.0
2,1,Devanahalli,3,1880,1010,2.0,1.0,51.0
4,1,Vinayaka Nagar,5,685,1535,3.0,1.0,95.0
2,0,Whitefield,3,1187,1330,2.0,1.0,71.0
3,1,JP Nagar,6,383,2500,3.0,2.0,135.0
2,1,Bhoganhalli,5,1375,1410,3.0,1.0,65.0
2,1,Yelahanka,5,740,1614,3.0,2.0,95.0
2,1,Neeladri Nagar,3,607,1363,2.0,2.0,68.0
2,1,GB Palya,3,2131,930,2.0,1.0,45.0
2,0,Kadugodi,5,605,1890,4.0,3.0,127.0
2,1,Ashwathnagar,5,114,2197,4.0,3.0,280.0
2,1,Hebbal Kempapura,5,72,3522,3.0,2.0,380.0
3,1,HRBR Layout,3,715,1440,2.0,2.0,98.0
2,0,Budigere,2,1963,764,1.0,1.0,32.0
2,1,Raja Rajeshwari Nagar,5,2017,1693,3.0,3.0,57.39
3,1,Hoodi,5,1419,1445,3.0,2.0,65.0
2,0,Kanakpura Road,3,2062,900,1.0,0.0,45.0
2,1,Yelahanka,5,1798,1381,2.0,2.0,52.48
3,1,Basapura,3,1511,1100,2.0,1.0,60.0
2,1,Begur Road,3,2049,1200,2.0,2.0,43.2
2,1,Kasturi Nagar,3,926,1080,2.0,2.0,80.0
2,0,Jakkur,5,501,1865,3.0,1.0,124.0
2,0,Sarjapur  Road,5,1667,1157,2.0,1.0,75.0
2,1,Kammasandra,3,2507,674,2.0,1.0,29.0
2,1,Whitefield,5,979,1405,2.0,1.0,78.0
2,1,Begur Road,3,2049,1160,2.0,2.0,44.08
2,0,Hebbal,5,569,1790,3.0,2.0,127.0
2,0,Electronic City,3,1177,1128,2.0,1.0,65.65
2,1,Panathur,3,1233,1180,2.0,1.0,70.0
2,1,Varthur,3,2299,1125,2.0,2.0,40.0
2,1,Vittasandra,3,1118,1246,2.0,1.0,68.0
2,1,HSR Layout,3,1003,1372,2.0,1.0,61.0
2,1,Uttarahalli,5,1797,1330,2.0,1.0,56.0
2,0,Binny Pete,5,402,2465,5.0,2.0,234.0
2,1,Channasandra,3,2392,1065,2.0,1.0,35.0
4,0,Hebbal,3,1406,547.34 - 827.31,2.0,0.0,42.72
2,1,Belathur,3,2274,1050,2.0,1.0,45.0
3,1,Electronic City,3,2196,865,2.0,0.0,42.0
3,1,Srirampura,5,639,1756,3.0,3.0,100.0
2,1,Yelahanka,2,2555,628,1.0,1.0,24.0
2,1,Kalena Agrahara,5,440,1765,3.0,1.0,125.0
2,0,Devanahalli Road,5,737,1532,3.0,3.0,92.0
3,1,Ejipura,5,548,1650,3.0,0.0,110.0
4,0,Bhoganhalli,3,784,804.1,2.0,1.0,69.09
3,1,Green Woods Layout,3,1579,1200,2.0,2.0,66.0
2,1,Uttarahalli,5,2212,1385,2.0,2.0,48.48
2,1,Craig Park Layout,3,335,1010,2.0,3.0,148.0
2,1,Whitefield,5,565,2225,3.0,3.0,115.0
2,1,Immadihalli,3,2045,1180,2.0,2.0,48.0
3,1,Attibele,2,2583,400,1.0,1.0,14.0
2,1,Dommasandra,3,1810,1200,2.0,2.0,50.0
2,0,Whitefield,3,600,1272,2.0,1.0,95.05
2,1,Whitefield,3,2290,1205,2.0,1.0,39.0
3,1,Kalena Agrahara,3,2395,980,2.0,1.0,40.0
2,1,Ramagondanahalli,5,356,1610,2.0,2.0,111.0
2,1,Jalahalli,3,340,1694,2.0,2.0,125.0
2,1,Kaggalipura,3,1877,950,2.0,1.0,39.0
2,1,Muneshwara Nagar,5,1317,1560,2.0,3.0,66.0
2,1,Electronic City,3,2282,910,2.0,2.0,42.0
2,1,Kundalahalli,3,1991,1291,2.0,3.0,49.0
2,1,Varthur,3,1421,1012,2.0,1.0,66.5
2,1,Sarjapur  Road,3,744,1282,2.0,2.0,72.0
